Latitude,Longitude
32.95120808674706,-115.0929271049629
32.95120808674706,-115.00671542702678
32.95120808674706,-114.92050374909066
32.95120808674706,-114.83429207115454
32.95120808674706,-114.74808039321842
32.95120808674706,-114.6618687152823
32.95120808674706,-114.57565703734618
32.95120808674706,-114.48944535941006
33.01385909759044,-118.58030784429637
33.01385909759044,-117.1999417933291
33.01385909759044,-117.11366891514365
33.01385909759044,-117.0273960369582
33.01385909759044,-116.94112315877274
33.01385909759044,-116.85485028058729
33.01385909759044,-116.76857740240183
33.01385909759044,-116.68230452421638
33.01385909759044,-116.59603164603092
33.01385909759044,-116.50975876784547
33.01385909759044,-116.42348588966001
33.01385909759044,-116.33721301147456
33.01385909759044,-116.2509401332891
33.01385909759044,-116.16466725510365
33.01385909759044,-116.0783943769182
33.01385909759044,-115.99212149873274
33.01385909759044,-115.90584862054729
33.01385909759044,-115.81957574236183
33.01385909759044,-115.73330286417638
33.01385909759044,-115.64702998599093
33.01385909759044,-115.56075710780547
33.01385909759044,-115.47448422962002
33.01385909759044,-115.38821135143456
33.01385909759044,-115.30193847324911
33.01385909759044,-115.21566559506365
33.01385909759044,-115.1293927168782
33.01385909759044,-115.04311983869275
33.01385909759044,-114.95684696050729
33.01385909759044,-114.87057408232184
33.01385909759044,-114.78430120413638
33.01385909759044,-114.69802832595093
33.01385909759044,-114.61175544776547
33.07651010843382,-117.23792143028031
33.07651010843382,-117.15158716159317
33.07651010843382,-117.06525289290603
33.07651010843382,-116.97891862421889
33.07651010843382,-116.89258435553175
33.07651010843382,-116.80625008684461
33.07651010843382,-116.71991581815747
33.07651010843382,-116.63358154947034
33.07651010843382,-116.5472472807832
33.07651010843382,-116.46091301209606
33.07651010843382,-116.37457874340892
33.07651010843382,-116.28824447472178
33.07651010843382,-116.20191020603464
33.07651010843382,-116.1155759373475
33.07651010843382,-116.02924166866036
33.07651010843382,-115.94290739997322
33.07651010843382,-115.85657313128608
33.07651010843382,-115.77023886259894
33.07651010843382,-115.6839045939118
33.07651010843382,-115.59757032522467
33.07651010843382,-115.51123605653753
33.07651010843382,-115.42490178785039
33.07651010843382,-115.33856751916325
33.07651010843382,-115.25223325047611
33.07651010843382,-115.16589898178897
33.07651010843382,-115.07956471310183
33.07651010843382,-114.99323044441469
33.07651010843382,-114.90689617572755
33.07651010843382,-114.82056190704041
33.07651010843382,-114.73422763835327
33.139161119277205,-117.27594652545545
33.139161119277205,-117.18955067546091
33.139161119277205,-117.10315482546636
33.139161119277205,-117.01675897547182
33.139161119277205,-116.93036312547727
33.139161119277205,-116.84396727548273
33.139161119277205,-116.75757142548818
33.139161119277205,-116.67117557549363
33.139161119277205,-116.58477972549909
33.139161119277205,-116.49838387550454
33.139161119277205,-116.41198802551
33.139161119277205,-116.32559217551545
33.139161119277205,-116.23919632552091
33.139161119277205,-116.15280047552636
33.139161119277205,-116.06640462553182
33.139161119277205,-115.98000877553727
33.139161119277205,-115.89361292554273
33.139161119277205,-115.80721707554818
33.139161119277205,-115.72082122555364
33.139161119277205,-115.63442537555909
33.139161119277205,-115.54802952556454
33.139161119277205,-115.46163367557
33.139161119277205,-115.37523782557545
33.139161119277205,-115.28884197558091
33.139161119277205,-115.20244612558636
33.139161119277205,-115.11605027559182
33.139161119277205,-115.02965442559727
33.139161119277205,-114.94325857560273
33.139161119277205,-114.85686272560818
33.139161119277205,-114.77046687561364
33.20181213012059,-117.31401731891397
33.20181213012059,-117.22755969625028
33.20181213012059,-117.1411020735866
33.20181213012059,-117.05464445092291
33.20181213012059,-116.96818682825922
33.20181213012059,-116.88172920559553
33.20181213012059,-116.79527158293185
33.20181213012059,-116.70881396026816
33.20181213012059,-116.62235633760447
33.20181213012059,-116.53589871494079
33.20181213012059,-116.4494410922771
33.20181213012059,-116.36298346961341
33.20181213012059,-116.27652584694972
33.20181213012059,-116.19006822428604
33.20181213012059,-116.10361060162235
33.20181213012059,-116.01715297895866
33.20181213012059,-115.93069535629498
33.20181213012059,-115.84423773363129
33.20181213012059,-115.7577801109676
33.20181213012059,-115.67132248830391
33.20181213012059,-115.58486486564023
33.20181213012059,-115.49840724297654
33.20181213012059,-115.41194962031285
33.20181213012059,-115.32549199764917
33.20181213012059,-115.23903437498548
33.20181213012059,-115.15257675232179
33.20181213012059,-115.0661191296581
33.20181213012059,-114.97966150699442
33.20181213012059,-114.89320388433073
33.20181213012059,-114.80674626166704
33.20181213012059,-114.72028863900336
33.26446314096397,-119.5151237329406
33.26446314096397,-117.43865363886363
33.26446314096397,-117.35213405161042
33.26446314096397,-117.26561446435721
33.26446314096397,-117.179094877104
33.26446314096397,-117.0925752898508
33.26446314096397,-117.00605570259759
33.26446314096397,-116.91953611534439
33.26446314096397,-116.83301652809118
33.26446314096397,-116.74649694083797
33.26446314096397,-116.65997735358476
33.26446314096397,-116.57345776633156
33.26446314096397,-116.48693817907835
33.26446314096397,-116.40041859182514
33.26446314096397,-116.31389900457194
33.26446314096397,-116.22737941731873
33.26446314096397,-116.14085983006552
33.26446314096397,-116.05434024281232
33.26446314096397,-115.96782065555911
33.26446314096397,-115.8813010683059
33.26446314096397,-115.7947814810527
33.26446314096397,-115.70826189379949
33.26446314096397,-115.62174230654628
33.26446314096397,-115.53522271929307
33.26446314096397,-115.44870313203987
33.26446314096397,-115.36218354478666
33.26446314096397,-115.27566395753345
33.26446314096397,-115.18914437028025
33.26446314096397,-115.10262478302704
33.26446314096397,-115.01610519577383
33.26446314096397,-114.92958560852063
33.26446314096397,-114.84306602126742
33.26446314096397,-114.75654643401421
33.32711415180735,-118.42927789729161
33.32711415180735,-118.3426961529672
33.32711415180735,-117.47687870972315
33.32711415180735,-117.39029696539875
33.32711415180735,-117.30371522107434
33.32711415180735,-117.21713347674994
33.32711415180735,-117.13055173242553
33.32711415180735,-117.04396998810113
33.32711415180735,-116.95738824377672
33.32711415180735,-116.87080649945231
33.32711415180735,-116.78422475512791
33.32711415180735,-116.6976430108035
33.32711415180735,-116.6110612664791
33.32711415180735,-116.52447952215469
33.32711415180735,-116.43789777783029
33.32711415180735,-116.35131603350588
33.32711415180735,-116.26473428918148
33.32711415180735,-116.17815254485707
33.32711415180735,-116.09157080053266
33.32711415180735,-116.00498905620826
33.32711415180735,-115.91840731188385
33.32711415180735,-115.83182556755945
33.32711415180735,-115.74524382323504
33.32711415180735,-115.65866207891064
33.32711415180735,-115.57208033458623
33.32711415180735,-115.48549859026183
33.32711415180735,-115.39891684593742
33.32711415180735,-115.31233510161302
33.32711415180735,-115.22575335728861
33.32711415180735,-115.1391716129642
33.32711415180735,-115.0525898686398
33.32711415180735,-114.9660081243154
33.32711415180735,-114.87942637999099
33.32711415180735,-114.79284463566658
33.32711415180735,-114.70626289134218
33.38976516265073,-118.46823543633676
33.38976516265073,-118.38159134189556
33.38976516265073,-117.51515039748358
33.38976516265073,-117.42850630304238
33.38976516265073,-117.34186220860119
33.38976516265073,-117.25521811415999
33.38976516265073,-117.16857401971879
33.38976516265073,-117.08192992527759
33.38976516265073,-116.9952858308364
33.38976516265073,-116.9086417363952
33.38976516265073,-116.821997641954
33.38976516265073,-116.7353535475128
33.38976516265073,-116.6487094530716
33.38976516265073,-116.5620653586304
33.38976516265073,-116.47542126418921
33.38976516265073,-116.38877716974801
33.38976516265073,-116.30213307530681
33.38976516265073,-116.21548898086562
33.38976516265073,-116.12884488642442
33.38976516265073,-116.04220079198322
33.38976516265073,-115.95555669754202
33.38976516265073,-115.86891260310082
33.38976516265073,-115.78226850865963
33.38976516265073,-115.69562441421843
33.38976516265073,-115.60898031977723
33.38976516265073,-115.52233622533603
33.38976516265073,-115.43569213089484
33.38976516265073,-115.34904803645364
33.38976516265073,-115.26240394201244
33.38976516265073,-115.17575984757124
33.38976516265073,-115.08911575313005
33.38976516265073,-115.00247165868885
33.38976516265073,-114.91582756424765
33.38976516265073,-114.82918346980645
33.38976516265073,-114.74253937536525
33.452416173494115,-118.50724196625431
33.452416173494115,-117.64017558455204
33.452416173494115,-117.55346894638181
33.452416173494115,-117.46676230821159
33.452416173494115,-117.38005567004136
33.452416173494115,-117.29334903187113
33.452416173494115,-117.2066423937009
33.452416173494115,-117.11993575553068
33.452416173494115,-117.03322911736045
33.452416173494115,-116.94652247919022
33.452416173494115,-116.85981584102
33.452416173494115,-116.77310920284977
33.452416173494115,-116.68640256467954
33.452416173494115,-116.59969592650931
33.452416173494115,-116.51298928833909
33.452416173494115,-116.42628265016886
33.452416173494115,-116.33957601199863
33.452416173494115,-116.2528693738284
33.452416173494115,-116.16616273565818
33.452416173494115,-116.07945609748795
33.452416173494115,-115.99274945931772
33.452416173494115,-115.9060428211475
33.452416173494115,-115.81933618297727
33.452416173494115,-115.73262954480704
33.452416173494115,-115.64592290663681
33.452416173494115,-115.55921626846659
33.452416173494115,-115.47250963029636
33.452416173494115,-115.38580299212613
33.452416173494115,-115.2990963539559
33.452416173494115,-115.21238971578568
33.452416173494115,-115.12568307761545
33.452416173494115,-115.03897643944522
33.452416173494115,-114.952269801275
33.452416173494115,-114.86556316310477
33.452416173494115,-114.77885652493454
33.452416173494115,-114.69214988676431
33.5150671843375,-117.67860397765868
33.5150671843375,-117.5918346015779
33.5150671843375,-117.50506522549712
33.5150671843375,-117.41829584941634
33.5150671843375,-117.33152647333556
33.5150671843375,-117.24475709725478
33.5150671843375,-117.157987721174
33.5150671843375,-117.07121834509321
33.5150671843375,-116.98444896901243
33.5150671843375,-116.89767959293165
33.5150671843375,-116.81091021685087
33.5150671843375,-116.72414084077009
33.5150671843375,-116.63737146468931
33.5150671843375,-116.55060208860853
33.5150671843375,-116.46383271252775
33.5150671843375,-116.37706333644697
33.5150671843375,-116.29029396036618
33.5150671843375,-116.2035245842854
33.5150671843375,-116.11675520820462
33.5150671843375,-116.02998583212384
33.5150671843375,-115.94321645604306
33.5150671843375,-115.85644707996228
33.5150671843375,-115.7696777038815
33.5150671843375,-115.68290832780072
33.5150671843375,-115.59613895171994
33.5150671843375,-115.50936957563916
33.5150671843375,-115.42260019955837
33.5150671843375,-115.3358308234776
33.5150671843375,-115.24906144739681
33.5150671843375,-115.16229207131603
33.5150671843375,-115.07552269523525
33.5150671843375,-114.98875331915447
33.5150671843375,-114.90198394307369
33.5150671843375,-114.8152145669929
33.5150671843375,-114.72844519091213
33.5150671843375,-114.64167581483134
33.57771819518088,-117.80391222664467
33.57771819518088,-117.7170799178998
33.57771819518088,-117.63024760915492
33.57771819518088,-117.54341530041005
33.57771819518088,-117.45658299166517
33.57771819518088,-117.3697506829203
33.57771819518088,-117.28291837417542
33.57771819518088,-117.19608606543055
33.57771819518088,-117.10925375668567
33.57771819518088,-117.0224214479408
33.57771819518088,-116.93558913919593
33.57771819518088,-116.84875683045105
33.57771819518088,-116.76192452170618
33.57771819518088,-116.6750922129613
33.57771819518088,-116.58825990421643
33.57771819518088,-116.50142759547155
33.57771819518088,-116.41459528672668
33.57771819518088,-116.3277629779818
33.57771819518088,-116.24093066923693
33.57771819518088,-116.15409836049206
33.57771819518088,-116.06726605174718
33.57771819518088,-115.98043374300231
33.57771819518088,-115.89360143425743
33.57771819518088,-115.80676912551256
33.57771819518088,-115.71993681676769
33.57771819518088,-115.63310450802281
33.57771819518088,-115.54627219927794
33.57771819518088,-115.45943989053306
33.57771819518088,-115.37260758178819
33.57771819518088,-115.28577527304331
33.57771819518088,-115.19894296429844
33.57771819518088,-115.11211065555356
33.57771819518088,-115.02527834680869
33.57771819518088,-114.93844603806382
33.57771819518088,-114.85161372931894
33.57771819518088,-114.76478142057407
33.57771819518088,-114.6779491118292
33.57771819518088,-114.59111680308432
33.64036920602426,-117.92939452634076
33.64036920602426,-117.84249908960355
33.64036920602426,-117.75560365286634
33.64036920602426,-117.66870821612913
33.64036920602426,-117.58181277939192
33.64036920602426,-117.49491734265472
33.64036920602426,-117.40802190591751
33.64036920602426,-117.3211264691803
33.64036920602426,-117.23423103244309
33.64036920602426,-117.14733559570588
33.64036920602426,-117.06044015896867
33.64036920602426,-116.97354472223147
33.64036920602426,-116.88664928549426
33.64036920602426,-116.79975384875705
33.64036920602426,-116.71285841201984
33.64036920602426,-116.62596297528263
33.64036920602426,-116.53906753854542
33.64036920602426,-116.45217210180822
33.64036920602426,-116.36527666507101
33.64036920602426,-116.2783812283338
33.64036920602426,-116.19148579159659
33.64036920602426,-116.10459035485938
33.64036920602426,-116.01769491812217
33.64036920602426,-115.93079948138497
33.64036920602426,-115.84390404464776
33.64036920602426,-115.75700860791055
33.64036920602426,-115.67011317117334
33.64036920602426,-115.58321773443613
33.64036920602426,-115.49632229769892
33.64036920602426,-115.40942686096172
33.64036920602426,-115.32253142422451
33.64036920602426,-115.2356359874873
33.64036920602426,-115.14874055075009
33.64036920602426,-115.06184511401288
33.64036920602426,-114.97494967727567
33.64036920602426,-114.88805424053847
33.64036920602426,-114.80115880380126
33.64036920602426,-114.71426336706405
33.64036920602426,-114.62736793032684
33.64036920602426,-114.54047249358963
33.70302021686764,-118.05505171299005
33.70302021686764,-117.96809295235478
33.70302021686764,-117.88113419171951
33.70302021686764,-117.79417543108424
33.70302021686764,-117.70721667044897
33.70302021686764,-117.6202579098137
33.70302021686764,-117.53329914917843
33.70302021686764,-117.44634038854316
33.70302021686764,-117.3593816279079
33.70302021686764,-117.27242286727262
33.70302021686764,-117.18546410663735
33.70302021686764,-117.09850534600209
33.70302021686764,-117.01154658536682
33.70302021686764,-116.92458782473155
33.70302021686764,-116.83762906409628
33.70302021686764,-116.750670303461
33.70302021686764,-116.66371154282574
33.70302021686764,-116.57675278219047
33.70302021686764,-116.4897940215552
33.70302021686764,-116.40283526091993
33.70302021686764,-116.31587650028466
33.70302021686764,-116.22891773964939
33.70302021686764,-116.14195897901412
33.70302021686764,-116.05500021837885
33.70302021686764,-115.96804145774358
33.70302021686764,-115.88108269710831
33.70302021686764,-115.79412393647304
33.70302021686764,-115.70716517583777
33.70302021686764,-115.6202064152025
33.70302021686764,-115.53324765456723
33.70302021686764,-115.44628889393196
33.70302021686764,-115.3593301332967
33.70302021686764,-115.27237137266142
33.70302021686764,-115.18541261202616
33.70302021686764,-115.09845385139089
33.70302021686764,-115.01149509075562
33.70302021686764,-114.92453633012035
33.70302021686764,-114.83757756948508
33.70302021686764,-114.75061880884981
33.70302021686764,-114.66366004821454
33.70302021686764,-114.57670128757927
33.765671227711024,-118.35492918814526
33.765671227711024,-118.26790690712605
33.765671227711024,-118.18088462610683
33.765671227711024,-118.09386234508762
33.765671227711024,-118.0068400640684
33.765671227711024,-117.91981778304918
33.765671227711024,-117.83279550202997
33.765671227711024,-117.74577322101075
33.765671227711024,-117.65875093999153
33.765671227711024,-117.57172865897232
33.765671227711024,-117.4847063779531
33.765671227711024,-117.39768409693389
33.765671227711024,-117.31066181591467
33.765671227711024,-117.22363953489545
33.765671227711024,-117.13661725387624
33.765671227711024,-117.04959497285702
33.765671227711024,-116.9625726918378
33.765671227711024,-116.87555041081859
33.765671227711024,-116.78852812979937
33.765671227711024,-116.70150584878016
33.765671227711024,-116.61448356776094
33.765671227711024,-116.52746128674173
33.765671227711024,-116.44043900572251
33.765671227711024,-116.3534167247033
33.765671227711024,-116.26639444368408
33.765671227711024,-116.17937216266486
33.765671227711024,-116.09234988164565
33.765671227711024,-116.00532760062643
33.765671227711024,-115.91830531960721
33.765671227711024,-115.831283038588
33.765671227711024,-115.74426075756878
33.765671227711024,-115.65723847654957
33.765671227711024,-115.57021619553035
33.765671227711024,-115.48319391451113
33.765671227711024,-115.39617163349192
33.765671227711024,-115.3091493524727
33.765671227711024,-115.22212707145349
33.765671227711024,-115.13510479043427
33.765671227711024,-115.04808250941505
33.765671227711024,-114.96106022839584
33.765671227711024,-114.87403794737662
33.765671227711024,-114.7870156663574
33.765671227711024,-114.69999338533819
33.765671227711024,-114.61297110431897
33.765671227711024,-114.52594882329976
33.82832223855441,-118.30689410848457
33.82832223855441,-118.21980811001252
33.82832223855441,-118.13272211154047
33.82832223855441,-118.04563611306843
33.82832223855441,-117.95855011459638
33.82832223855441,-117.87146411612433
33.82832223855441,-117.78437811765228
33.82832223855441,-117.69729211918023
33.82832223855441,-117.61020612070818
33.82832223855441,-117.52312012223614
33.82832223855441,-117.43603412376409
33.82832223855441,-117.34894812529204
33.82832223855441,-117.26186212681999
33.82832223855441,-117.17477612834794
33.82832223855441,-117.0876901298759
33.82832223855441,-117.00060413140385
33.82832223855441,-116.9135181329318
33.82832223855441,-116.82643213445975
33.82832223855441,-116.7393461359877
33.82832223855441,-116.65226013751565
33.82832223855441,-116.5651741390436
33.82832223855441,-116.47808814057156
33.82832223855441,-116.39100214209951
33.82832223855441,-116.30391614362746
33.82832223855441,-116.21683014515541
33.82832223855441,-116.12974414668336
33.82832223855441,-116.04265814821132
33.82832223855441,-115.95557214973927
33.82832223855441,-115.86848615126722
33.82832223855441,-115.78140015279517
33.82832223855441,-115.69431415432312
33.82832223855441,-115.60722815585108
33.82832223855441,-115.52014215737903
33.82832223855441,-115.43305615890698
33.82832223855441,-115.34597016043493
33.82832223855441,-115.25888416196288
33.82832223855441,-115.17179816349083
33.82832223855441,-115.08471216501879
33.82832223855441,-114.99762616654674
33.82832223855441,-114.91054016807469
33.82832223855441,-114.82345416960264
33.82832223855441,-114.7363681711306
33.82832223855441,-114.64928217265854
33.82832223855441,-114.5621961741865
33.89097324939779,-118.3459310926476
33.89097324939779,-118.25878117906814
33.89097324939779,-118.17163126548867
33.89097324939779,-118.0844813519092
33.89097324939779,-117.99733143832974
33.89097324939779,-117.91018152475027
33.89097324939779,-117.8230316111708
33.89097324939779,-117.73588169759134
33.89097324939779,-117.64873178401187
33.89097324939779,-117.5615818704324
33.89097324939779,-117.47443195685294
33.89097324939779,-117.38728204327347
33.89097324939779,-117.300132129694
33.89097324939779,-117.21298221611454
33.89097324939779,-117.12583230253507
33.89097324939779,-117.0386823889556
33.89097324939779,-116.95153247537614
33.89097324939779,-116.86438256179667
33.89097324939779,-116.77723264821721
33.89097324939779,-116.69008273463774
33.89097324939779,-116.60293282105827
33.89097324939779,-116.51578290747881
33.89097324939779,-116.42863299389934
33.89097324939779,-116.34148308031988
33.89097324939779,-116.25433316674041
33.89097324939779,-116.16718325316094
33.89097324939779,-116.08003333958148
33.89097324939779,-115.99288342600201
33.89097324939779,-115.90573351242254
33.89097324939779,-115.81858359884308
33.89097324939779,-115.73143368526361
33.89097324939779,-115.64428377168414
33.89097324939779,-115.55713385810468
33.89097324939779,-115.46998394452521
33.89097324939779,-115.38283403094574
33.89097324939779,-115.29568411736628
33.89097324939779,-115.20853420378681
33.89097324939779,-115.12138429020735
33.89097324939779,-115.03423437662788
33.89097324939779,-114.94708446304841
33.89097324939779,-114.85993454946895
33.89097324939779,-114.77278463588948
33.89097324939779,-114.68563472231001
33.89097324939779,-114.59848480873055
33.95362426024117,-120.12929865349933
33.95362426024117,-120.04208462656932
33.95362426024117,-118.38501811489907
33.95362426024117,-118.29780408796906
33.95362426024117,-118.21059006103904
33.95362426024117,-118.12337603410903
33.95362426024117,-118.03616200717902
33.95362426024117,-117.948947980249
33.95362426024117,-117.86173395331899
33.95362426024117,-117.77451992638898
33.95362426024117,-117.68730589945896
33.95362426024117,-117.60009187252895
33.95362426024117,-117.51287784559894
33.95362426024117,-117.42566381866892
33.95362426024117,-117.33844979173891
33.95362426024117,-117.2512357648089
33.95362426024117,-117.16402173787888
33.95362426024117,-117.07680771094887
33.95362426024117,-116.98959368401886
33.95362426024117,-116.90237965708884
33.95362426024117,-116.81516563015883
33.95362426024117,-116.72795160322882
33.95362426024117,-116.6407375762988
33.95362426024117,-116.55352354936879
33.95362426024117,-116.46630952243878
33.95362426024117,-116.37909549550876
33.95362426024117,-116.29188146857875
33.95362426024117,-116.20466744164874
33.95362426024117,-116.11745341471872
33.95362426024117,-116.03023938778871
33.95362426024117,-115.9430253608587
33.95362426024117,-115.85581133392868
33.95362426024117,-115.76859730699867
33.95362426024117,-115.68138328006866
33.95362426024117,-115.59416925313865
33.95362426024117,-115.50695522620863
33.95362426024117,-115.41974119927862
33.95362426024117,-115.3325271723486
33.95362426024117,-115.24531314541859
33.95362426024117,-115.15809911848858
33.95362426024117,-115.07088509155857
33.95362426024117,-114.98367106462855
33.95362426024117,-114.89645703769854
33.95362426024117,-114.80924301076853
33.95362426024117,-114.72202898383851
33.95362426024117,-114.6348149569085
33.95362426024117,-114.54760092997849
34.01627527108455,-120.08244387469095
34.01627527108455,-119.82060885734586
34.01627527108455,-119.73333051823083
34.01627527108455,-119.6460521791158
34.01627527108455,-119.55877384000077
34.01627527108455,-118.42415543150537
34.01627527108455,-118.33687709239034
34.01627527108455,-118.24959875327531
34.01627527108455,-118.16232041416028
34.01627527108455,-118.07504207504525
34.01627527108455,-117.98776373593022
34.01627527108455,-117.90048539681518
34.01627527108455,-117.81320705770015
34.01627527108455,-117.72592871858512
34.01627527108455,-117.63865037947009
34.01627527108455,-117.55137204035506
34.01627527108455,-117.46409370124003
34.01627527108455,-117.376815362125
34.01627527108455,-117.28953702300997
34.01627527108455,-117.20225868389494
34.01627527108455,-117.11498034477991
34.01627527108455,-117.02770200566488
34.01627527108455,-116.94042366654985
34.01627527108455,-116.85314532743482
34.01627527108455,-116.76586698831979
34.01627527108455,-116.67858864920476
34.01627527108455,-116.59131031008972
34.01627527108455,-116.5040319709747
34.01627527108455,-116.41675363185966
34.01627527108455,-116.32947529274463
34.01627527108455,-116.2421969536296
34.01627527108455,-116.15491861451457
34.01627527108455,-116.06764027539954
34.01627527108455,-115.98036193628451
34.01627527108455,-115.89308359716948
34.01627527108455,-115.80580525805445
34.01627527108455,-115.71852691893942
34.01627527108455,-115.63124857982439
34.01627527108455,-115.54397024070936
34.01627527108455,-115.45669190159433
34.01627527108455,-115.3694135624793
34.01627527108455,-115.28213522336426
34.01627527108455,-115.19485688424923
34.01627527108455,-115.1075785451342
34.01627527108455,-115.02030020601917
